U10008, iter_0: N19998, N33469, N59307, N8709, N32536, N61296, N60939, N17672, N28103, N17342, N33212, N32641, N58660, N38869, N34817, N48455, N4128, N27079, N20478, N31294
U75822, iter_0: N48084, N41064, N34457, N59526, N1091, N44903, N11015, N5519, N41640, N19321, N57413, N20507, N49834, N16461, N11823, N38142, N10612, N39463, N46178, N20601
U20524, iter_0: N48084, N57225, N33326, N11015, N43822, N64954, N44903, N51690, N51489, N57413, N27318, N11092, N130, N52492, N33297, N54437, N24424, N64372, N56217, N52929
U15428, iter_0: N32196, N64954, N20576, N59526, N53308, N38142, N37458, N60472, N63546, N16461, N33877, N61970, N13498, N19321, N936, N33297, N31014, N10612, N53011, N54439
U37647, iter_0: N64954, N34457, N53308, N37458, N63546, N41640, N16461, N13498, N60472, N61970, N31014, N24424, N53011, N26762, N35252, N45017, N26781, N16725, N49038, N3841
U35512, iter_0: N936, N48049, N59526, N46783, N44903, N33326, N19321, N56458, N17778, N32196, N35238, N11015, N64954, N51187, N57225, N13498, N11823, N1091, N43646, N436
U77042, iter_0: N33363, N51700, N37783, N13270, N16461, N33957, N30617, N58427, N40973, N45095, N65025, N22414, N61970, N22595, N19298, N25491, N46407, N62632, N56746, N7500
U6121, iter_0: N18310, N64469, N17778, N27318, N51119, N54792, N1477, N48084, N16117, N18978, N64264, N34457, N936, N30689, N53735, N41064, N29091, N39149, N46283, N29952
U37317, iter_0: N59526, N32196, N64954, N48049, N53308, N20576, N936, N11015, N16461, N63546, N1539, N38142, N35252, N24424, N53011, N57413, N61970, N775, N13498, N57225
U22670, iter_0: N48084, N32196, N59526, N19321, N64954, N48049, N11015, N44903, N936, N1091, N11823, N38142, N57413, N436, N57225, N17778, N19623, N8375, N13498, N24424
U49343, iter_0: N48084, N46783, N59526, N936, N32196, N48049, N35252, N64954, N17778, N20576, N33326, N13498, N10612, N1091, N19623, N24424, N30639, N51187, N43646, N30689
U1969, iter_0: N33326, N34457, N24424, N51690, N41064, N52492, N5940, N20507, N64372, N16461, N56217, N18350, N5519, N37458, N31014, N41640, N50565, N26537, N39463, N49834
U67526, iter_0: N34457, N33326, N43822, N24424, N64954, N14252, N41064, N11092, N39463, N41640, N43646, N52299, N52492, N13498, N49878, N49834, N64372, N52588, N63546, N50565
U57765, iter_0: N61970, N16461, N45754, N2994, N308, N53335, N34031, N59385, N6056, N44249, N47433, N58264, N51187, N5886, N11551, N25163, N26488, N46037, N41400, N43386
U68730, iter_0: N48084, N19321, N44903, N1091, N11823, N48049, N436, N64954, N32196, N57225, N11015, N33326, N56458, N35238, N17778, N59526, N18310, N936, N24424, N53735
U82879, iter_0: N61970, N45754, N35252, N17510, N53335, N279, N3416, N59385, N6056, N33120, N58264, N40468, N4661, N26488, N61623, N55723, N53910, N36408, N28324, N41172
U39836, iter_0: N64954, N59526, N48049, N53308, N32196, N63860, N51187, N1539, N20576, N24424, N11015, N16461, N57413, N63546, N57225, N32277, N775, N53011, N936, N21312
U85426, iter_0: N32196, N64954, N48049, N59526, N936, N11015, N19321, N17778, N44903, N33326, N11823, N57413, N57225, N16461, N1091, N35238, N20576, N19623, N13498, N63546
U63145, iter_0: N32196, N64954, N53308, N61970, N37458, N60472, N20576, N38142, N16461, N53011, N45754, N36425, N39149, N21681, N54439, N8375, N2994, N19433, N63546, N31014
U31184, iter_0: N32196, N59526, N64954, N936, N48049, N16461, N53308, N19623, N11015, N20576, N38142, N35252, N53335, N44903, N57413, N13498, N37458, N19321, N24424, N57225
U20251, iter_0: N53308, N32196, N64954, N48084, N59526, N20576, N1539, N60472, N53011, N38142, N37458, N16461, N36425, N61970, N45754, N31014, N21681, N63546, N48049, N775
U52610, iter_0: N33326, N64954, N24424, N13498, N63546, N37458, N53308, N45017, N43646, N43822, N49878, N49038, N31014, N60472, N50565, N51690, N52588, N53011, N64372, N16725
U71827, iter_0: N20507, N34457, N64954, N41064, N33326, N13498, N24424, N43646, N63546, N16461, N35252, N53335, N51187, N45017, N3138, N10379, N50565, N37458, N53308, N61970
U47762, iter_0: N48084, N48049, N59526, N51187, N33326, N936, N56458, N48487, N11015, N64954, N19321, N48077, N63860, N35238, N5886, N35252, N44903, N32196, N17778, N30689
U30506, iter_0: N43822, N51690, N1477, N16117, N50565, N34457, N26537, N24424, N20507, N60599, N4107, N26057, N37272, N16725, N63546, N12330, N43646, N41064, N37055, N14252
U60615, iter_0: N64954, N20507, N41064, N13498, N41640, N24424, N63546, N33326, N16461, N5519, N39463, N31014, N20601, N34360, N43646, N60472, N51187, N49878, N53335, N4680
U74096, iter_0: N44903, N48084, N19321, N1091, N48049, N56458, N64954, N59526, N33326, N57225, N936, N32196, N11823, N436, N11015, N17778, N53735, N24424, N35238, N13498
U18541, iter_0: N44903, N32196, N48049, N936, N64954, N59526, N19321, N11015, N33326, N1091, N11823, N53735, N57225, N46783, N56458, N19623, N436, N17778, N24424, N57413
U72885, iter_0: N64954, N41064, N33326, N41640, N13498, N24424, N63546, N16461, N53308, N37458, N43646, N5519, N49834, N35252, N31014, N50565, N34360, N5940, N51187, N49878
U40995, iter_0: N32196, N59526, N64954, N48049, N936, N38142, N16461, N44903, N53308, N11015, N35252, N37458, N53335, N57413, N19321, N20576, N57225, N33877, N19623, N24424
U79871, iter_0: N48049, N64954, N1091, N33326, N57225, N17778, N19321, N59526, N32196, N56458, N57413, N24424, N33297, N51690, N63546, N13498, N43822, N37458, N16461, N33877
U34553, iter_0: N48084, N44903, N59526, N64954, N32196, N19321, N48049, N57225, N1091, N20576, N936, N53308, N13498, N24424, N38142, N53735, N63546, N37458, N11015, N59307
U60542, iter_0: N32196, N59526, N64954, N48049, N936, N20576, N16461, N11015, N19321, N53308, N57413, N57225, N13498, N38142, N17778, N24424, N63546, N44903, N1091, N775
U67439, iter_0: N34457, N41064, N64954, N33326, N41640, N13498, N10379, N35252, N9118, N24424, N16461, N43646, N34360, N63546, N53335, N18312, N5940, N39463, N49834, N45017
U43702, iter_0: N59526, N32196, N64954, N19321, N53308, N936, N20576, N48049, N13498, N38142, N63546, N57225, N16461, N44903, N51187, N24424, N33877, N37458, N35252, N11015
U24296, iter_0: N16461, N35252, N53335, N61970, N5886, N51187, N17510, N308, N45754, N46037, N2994, N44249, N53910, N47433, N43386, N34031, N6056, N3416, N51099, N21590
U20816, iter_0: N48049, N35238, N19321, N17778, N11823, N56458, N436, N11015, N1091, N57225, N64954, N936, N44903, N59526, N32196, N43822, N24424, N63860, N57413, N18310
U30390, iter_0: N64954, N34457, N41640, N24424, N20507, N16461, N63546, N33326, N5519, N39463, N13498, N31014, N34360, N51187, N4680, N30345, N53011, N60472, N9118, N26762
U14711, iter_0: N35252, N53335, N16461, N61970, N45754, N2994, N308, N17510, N5886, N46037, N51187, N34031, N279, N3416, N6056, N47433, N44249, N59385, N4661, N51099
U49365, iter_0: N11823, N19321, N51489, N436, N48049, N33326, N57225, N48084, N17778, N18310, N53735, N50565, N64954, N11015, N35238, N51690, N43822, N59307, N64469, N10885
U86881, iter_0: N48049, N32196, N64954, N59526, N44903, N936, N19321, N35238, N1091, N11015, N33326, N57225, N11823, N436, N57413, N17778, N24424, N19623, N13498, N35252
U69629, iter_0: N32196, N27079, N64954, N59526, N53308, N16461, N38142, N37458, N53011, N60472, N61970, N32277, N936, N31014, N53335, N63546, N35252, N57225, N1539, N24424
U6028, iter_0: N48049, N59526, N64954, N33326, N11015, N936, N57225, N17778, N1091, N44903, N32196, N56458, N19321, N63860, N11823, N57413, N24424, N51187, N35238, N20576
U15760, iter_0: N51690, N16117, N20236, N50565, N26537, N4107, N10379, N60599, N16725, N52588, N46379, N37272, N37458, N18350, N49038, N23508, N56434, N64933, N64077, N28420
U65101, iter_0: N19321, N48084, N1091, N48049, N44903, N64954, N57225, N59526, N11015, N35238, N33326, N24424, N13498, N57413, N63546, N37458, N33877, N46783, N35252, N49878
U35063, iter_0: N48084, N19321, N44903, N59526, N32196, N936, N48049, N436, N11015, N33326, N1091, N64954, N19623, N46783, N53735, N17778, N56458, N11823, N35238, N57225
U39069, iter_0: N59526, N64954, N32196, N48049, N936, N19321, N11015, N20576, N53308, N38142, N16461, N57413, N63546, N57225, N13498, N1091, N37458, N44903, N1539, N24424
U51476, iter_0: N48084, N59526, N64954, N32196, N48049, N20576, N57225, N38142, N1539, N63546, N60472, N11015, N936, N57413, N63860, N33877, N775, N19321, N35252, N21681
U71729, iter_0: N34457, N33326, N20507, N64954, N1477, N41064, N24424, N11092, N49878, N10379, N52492, N14252, N1860, N16117, N9118, N41640, N16461, N26537, N35252, N5519
U21939, iter_0: N64954, N34457, N20507, N5940, N41064, N63546, N41640, N16461, N46178, N13498, N49834, N5519, N51187, N31014, N43646, N39463, N34360, N35252, N43822, N4680
U16212, iter_0: N19321, N17778, N44903, N33326, N43822, N11015, N57225, N11092, N51690, N64954, N52492, N27318, N54792, N51119, N64372, N936, N50565, N52929, N56217, N24424
U17897, iter_0: N64954, N34457, N33326, N41064, N51690, N13498, N20507, N50565, N43822, N56217, N63546, N24424, N43646, N64372, N37458, N26537, N16461, N61970, N31014, N49878
U2271, iter_0: N32196, N64954, N48049, N59526, N936, N19321, N57225, N11015, N1091, N44903, N20576, N11823, N57413, N16461, N53308, N37458, N17778, N436, N24424, N63546
U78240, iter_0: N45754, N61970, N2994, N16461, N17510, N279, N3416, N59385, N308, N34031, N6056, N58264, N44249, N47433, N33120, N40468, N35252, N4661, N53335, N11551
U69762, iter_0: N35252, N16461, N53335, N51187, N5886, N61970, N308, N46037, N17510, N2994, N45754, N44249, N47433, N39399, N43386, N53910, N6056, N34031, N33120, N3416
U77486, iter_0: N48084, N59526, N32196, N64954, N33326, N11015, N35252, N17778, N436, N24424, N19623, N13498, N53335, N63546, N37458, N43646, N11823, N33297, N35238, N49878
U8483, iter_0: N51489, N11823, N33326, N35238, N48084, N17778, N43822, N10885, N11092, N64954, N24424, N52492, N49878, N57413, N54437, N64372, N59526, N43646, N13498, N32196
U58907, iter_0: N32196, N64954, N48049, N11015, N16461, N57413, N20576, N24424, N13498, N57225, N63546, N11823, N19321, N33326, N1539, N31014, N775, N17778, N60472, N61970
U14950, iter_0: N33326, N44903, N19321, N11015, N32196, N64954, N1091, N57225, N24424, N46783, N13498, N51187, N35252, N19623, N63546, N43646, N18310, N16461, N53335, N45017
U11434, iter_0: N11823, N436, N1091, N19321, N35238, N51489, N48049, N33326, N44903, N48084, N18310, N11015, N17778, N43822, N57225, N130, N64954, N11092, N51690, N10885
U27364, iter_0: N48084, N32196, N64954, N59526, N53308, N20576, N38142, N19321, N37458, N936, N13498, N60472, N35857, N48049, N44903, N57225, N16461, N33877, N1091, N57413
U60792, iter_0: N51187, N5886, N16461, N53335, N61970, N308, N44249, N39399, N17510, N2994, N46037, N45754, N43386, N47433, N3416, N38797, N34031, N53910, N4661, N51099
U26253, iter_0: N11823, N57225, N48049, N1091, N32196, N19321, N44903, N59526, N11015, N57413, N17778, N20576, N936, N53308, N63546, N33877, N33297, N37458, N436, N33326
U62129, iter_0: N20507, N34457, N64954, N33326, N41064, N10379, N13498, N51187, N24424, N35252, N16461, N63546, N43646, N5940, N53335, N45017, N53308, N5519, N46178, N5886
U90461, iter_0: N64954, N53308, N41064, N61970, N41640, N16461, N46084, N37458, N60472, N46178, N53011, N34004, N63546, N31014, N21681, N13498, N45754, N24424, N35252, N11289
U91092, iter_0: N48049, N11823, N1091, N19321, N11015, N17778, N44903, N64954, N33326, N56458, N35238, N59526, N436, N57225, N24424, N32196, N936, N18310, N57413, N43822
U40359, iter_0: N19321, N17778, N11015, N57225, N1091, N35238, N59526, N436, N32196, N56458, N33326, N57413, N44903, N24424, N43822, N936, N33297, N33877, N54437, N63546
U43113, iter_0: N64954, N37458, N24424, N16461, N53308, N63546, N49834, N41640, N31014, N33326, N13498, N61970, N60472, N46084, N51690, N11289, N35252, N26762, N50565, N41006
U29884, iter_0: N33326, N64954, N10379, N24424, N41640, N39463, N51187, N13498, N43822, N35252, N63546, N49834, N43646, N53335, N52492, N45017, N51690, N49878, N64372, N52299
U77738, iter_0: N56458, N48049, N33326, N35238, N436, N44903, N1091, N130, N43822, N18310, N24424, N31289, N64954, N52492, N11092, N10885, N35252, N43646, N49878, N51187
U33776, iter_0: N20507, N34457, N16461, N34360, N29364, N5519, N3841, N9118, N55555, N4680, N3138, N1860, N30345, N53011, N60472, N17952, N61593, N40956, N29930, N11083
U7105, iter_0: N48084, N59526, N44903, N64954, N11015, N1091, N11823, N8375, N24424, N57225, N33326, N17778, N53308, N63546, N49038, N13498, N33297, N54437, N16461, N27891
U32676, iter_0: N44903, N19321, N48084, N1091, N56458, N436, N936, N33326, N48049, N53735, N17778, N35238, N59526, N57225, N46783, N59307, N32196, N11823, N64954, N11015
U32676, iter_1: N13498, N43646, N63546, N49038, N16461, N11092, N31014, N64372, N52588, N51187, N60472, N26537, N56217, N4107, N52492, N27906, N64077, N53011, N27553, N53168
U32676, iter_2: N12224, N53335, N5037, N46407, N28592, N26380, N34063, N1835, N3451, N10757, N61970, N38073, N43932, N2035, N7010, N31341, N63773, N45958, N42180, N47916
U5260, iter_0: N32196, N64954, N20576, N53308, N38142, N936, N16461, N63546, N37458, N60472, N13498, N53011, N61970, N33877, N11015, N31014, N24424, N35252, N51187, N1091
U53303, iter_0: N32196, N64954, N53308, N59526, N38142, N20576, N16461, N37458, N61970, N33877, N60472, N48049, N8375, N53011, N57413, N63546, N21681, N36425, N35252, N39149
U92274, iter_0: N48084, N27079, N32196, N64954, N59526, N53308, N20576, N37458, N38142, N16461, N61970, N48049, N53011, N936, N33877, N57225, N10612, N36425, N35857, N57413
U65838, iter_0: N64954, N53308, N59526, N8375, N16461, N37458, N60472, N61970, N53011, N9527, N21681, N54439, N57413, N4610, N39149, N53335, N45754, N10612, N19623, N24424
U62897, iter_0: N48084, N19321, N64954, N59526, N53308, N37458, N57225, N13498, N24424, N20576, N63546, N49038, N33877, N33326, N50565, N35252, N57413, N16461, N7017, N60472
U88006, iter_0: N19321, N17778, N436, N11015, N64954, N51690, N59526, N52929, N52492, N11092, N31289, N64372, N13498, N27318, N54437, N64469, N50565, N48717, N26537, N21312
U54641, iter_0: N53308, N37458, N63546, N60472, N31014, N24424, N53011, N13498, N26537, N11289, N21681, N33326, N55229, N51690, N50565, N49038, N16725, N56217, N31556, N64372
U93159, iter_0: N32196, N59526, N64954, N48049, N44903, N936, N19321, N11015, N17778, N57225, N33326, N13498, N16461, N1091, N38142, N63546, N35252, N19623, N11823, N20576
U53263, iter_0: N64954, N11823, N1091, N48049, N19321, N11015, N57225, N59526, N32196, N17778, N44903, N56458, N436, N33326, N35238, N57413, N24424, N936, N33297, N37458
U46477, iter_0: N64954, N53308, N13498, N63546, N60472, N33877, N936, N37458, N61970, N19321, N57225, N35857, N57413, N31014, N53011, N1091, N36425, N11015, N24424, N21681
U52359, iter_0: N64954, N53308, N37458, N53011, N63546, N31014, N21681, N24424, N11289, N13498, N59960, N55229, N31556, N10541, N26537, N28983, N22985, N62393, N61040, N56217
U91255, iter_0: N32196, N48049, N59526, N936, N44903, N46783, N11015, N19321, N17778, N19623, N33326, N436, N35238, N64954, N11823, N56458, N35252, N57413, N1091, N53735
U66905, iter_0: N59526, N64954, N53308, N32196, N48049, N1539, N20576, N5886, N35252, N11015, N16461, N63546, N51187, N53011, N38142, N24424, N936, N48487, N63860, N13498
U82305, iter_0: N64954, N53308, N37458, N38142, N16461, N61970, N60472, N53011, N20576, N36425, N21681, N63546, N31014, N45754, N7017, N9527, N35857, N13498, N936, N35252
U85445, iter_0: N64954, N33326, N24424, N13498, N63546, N37458, N43646, N45017, N31014, N53308, N49878, N51690, N60472, N49038, N50565, N43822, N53011, N16725, N64372, N26537
U6989, iter_0: N48084, N64954, N27079, N32196, N53308, N37458, N59526, N48049, N57225, N57413, N38142, N8375, N33877, N11015, N1091, N63546, N61970, N60472, N11823, N44903
U67926, iter_0: N51700, N2970, N6790, N38390, N39595, N26199, N56830, N47020, N44322, N28589, N44492, N13270, N53308, N50463, N9287, N61657, N53838, N61384, N37783, N37458
U10793, iter_0: N20507, N41064, N64954, N13498, N41640, N51187, N34360, N3138, N63546, N33326, N16461, N43646, N45017, N24424, N35252, N49878, N20601, N9118, N26781, N53308
U5042, iter_0: N32196, N53308, N48049, N59526, N57225, N37458, N44903, N1091, N16461, N63546, N20576, N61970, N11823, N38142, N936, N60472, N57413, N33297, N11015, N33877
U30113, iter_0: N53308, N64954, N37458, N60472, N53011, N31014, N21681, N63546, N29217, N11289, N13498, N24424, N55229, N10541, N31556, N22985, N49038, N28983, N46501, N26537
U75033, iter_0: N48084, N44903, N19321, N436, N32196, N59526, N936, N46783, N33326, N48049, N30639, N17778, N53735, N56458, N19623, N11015, N1091, N51489, N35238, N24424
U18012, iter_0: N64954, N32196, N45754, N37458, N53011, N61970, N60472, N21681, N48084, N2994, N36425, N64183, N39149, N20576, N38142, N19433, N8375, N16461, N59526, N60192
U28317, iter_0: N48084, N32196, N59526, N19321, N64954, N44903, N38142, N936, N48049, N35252, N11015, N20576, N53735, N17778, N37458, N57413, N19623, N16461, N53335, N7017
U62856, iter_0: N64954, N32196, N45754, N37458, N48084, N60472, N21681, N59526, N61970, N2994, N38142, N36425, N39149, N20576, N64183, N8375, N54439, N19433, N17510, N60192
U86744, iter_0: N16461, N61970, N45754, N2994, N35252, N17510, N51187, N53335, N308, N5886, N3416, N44249, N6056, N279, N47433, N59385, N34031, N33120, N46037, N43386
U4345, iter_0: N48084, N44903, N19321, N936, N48049, N33326, N56458, N1091, N436, N17778, N64954, N35238, N11015, N57225, N59526, N32196, N11823, N53735, N46783, N13498
U77394, iter_0: N48049, N64954, N1091, N57225, N19321, N35238, N11015, N17778, N436, N43822, N56458, N33326, N51690, N57413, N44903, N18310, N51119, N54437, N32196, N37458
U60616, iter_0: N48084, N32196, N53308, N64954, N27079, N20576, N59526, N37458, N38142, N53011, N36425, N33877, N31014, N61970, N63546, N936, N48049, N32277, N775, N57413
U29925, iter_0: N32196, N27079, N53308, N59526, N37458, N48049, N38142, N57413, N57225, N8375, N20576, N11015, N39149, N63546, N33877, N60472, N11823, N936, N31014, N53011
U4994, iter_0: N48084, N64954, N32196, N53308, N37458, N59526, N20576, N44903, N57225, N48049, N63546, N1091, N19321, N936, N38142, N13498, N57413, N33877, N24424, N31014
U47591, iter_0: N32196, N59526, N57413, N53308, N37458, N16461, N33297, N63546, N39149, N936, N31014, N24424, N20576, N21312, N44903, N33326, N60472, N11289, N13498, N27738
